latitude,longitude,
30.98143,77.10854, 
30.98128,77.1084, 
30.98114,77.10824, 
30.98104,77.10804, 
30.98097,77.1078, 
30.98083,77.10752, 
30.98069,77.10717, 
30.9807,77.10688, 
30.98084,77.10664, 
30.98104,77.10651, 
30.98121,77.10651, 
30.98148,77.10663, 
30.98194,77.10691, 
30.98249,77.10727, 
30.98268,77.10739, 
30.9829,77.10745, 
30.98312,77.10741, 
30.98356,77.10725, 
30.98382,77.10719, 
30.98409,77.10715, 
30.98426,77.10706, 
30.98438,77.10685, 
30.98444,77.10659, 
30.98443,77.10635, 
30.98439,77.10605, 
30.98426,77.1058, 
30.98404,77.10532, 
30.984,77.10498, 
30.98407,77.10473, 
30.98419,77.10461, 
30.98439,77.1044, 
30.98451,77.10417, 
30.98452,77.10392, 
30.98462,77.10367, 
30.98476,77.10352, 
30.98489,77.10331, 
30.98499,77.10308, 
30.98509,77.10288, 
30.98522,77.10269, 
30.98545,77.1026, 
30.98574,77.10261, 
30.98599,77.10275, 
30.98617,77.10293, 
30.98625,77.1031, 
30.98633,77.10325, 
30.9865,77.10326, 
30.98661,77.10313, 
30.98682,77.10269, 
30.98694,77.10254, 
30.98711,77.10246, 
30.98721,77.10241, 
30.98729,77.10226, 
30.98734,77.1019, 
30.98742,77.10177, 
30.98756,77.10169, 
30.98776,77.1017, 
30.98844,77.10181, 
30.9889,77.10189, 
30.98923,77.10189, 
30.98942,77.10181, 
30.98967,77.10134, 
30.9898,77.10107, 
30.9898,77.10077, 
30.9896,77.10053, 
30.98921,77.10019, 
30.98911,77.10005, 
30.98897,77.09974, 
30.98883,77.09933, 
30.9886,77.09853, 
30.98853,77.09835, 
30.98824,77.09785, 
30.98808,77.09735, 
30.98801,77.09699, 
30.98797,77.09662, 
30.98797,77.09632, 
30.98793,77.09601, 
30.98793,77.09588, 
30.98801,77.09565, 
30.98813,77.09558, 
30.98837,77.09563, 
30.98897,77.09594, 
30.98912,77.09598, 
30.98956,77.09614, 
30.9897,77.0961, 
30.98978,77.09594, 
30.98981,77.09557, 
30.98976,77.09512, 
30.98975,77.09484, 
30.98979,77.09467, 
30.99021,77.09413, 
30.99043,77.09406, 
30.9906,77.09404, 
30.99078,77.09407, 
30.99107,77.09413, 
30.99118,77.09409, 
30.99126,77.094, 
30.99126,77.09386, 
30.99121,77.09359, 
30.9911,77.09323, 
30.99093,77.09269, 
30.99083,77.09249, 
30.99067,77.09226, 
30.99061,77.09206, 
30.9906,77.09183, 
30.99065,77.09159, 
30.99075,77.09144, 
30.99092,77.09131, 
30.99118,77.09124, 
30.99138,77.09131, 
30.9917,77.09161, 
30.99208,77.09186, 
30.99222,77.09185, 
30.99238,77.09176, 
30.99258,77.09163, 
30.99292,77.09152, 
30.99344,77.09156, 
30.99372,77.09164, 
30.99393,77.09176, 
30.99411,77.09191, 
30.9943,77.09217, 
30.99452,77.09255, 
30.99462,77.09267, 
30.99503,77.09292, 
30.99545,77.09328, 
30.99558,77.09334, 
30.99592,77.09339, 
30.99607,77.09336, 
30.99619,77.09322, 
30.99624,77.09298, 
30.99627,77.09264, 
30.99631,77.09236, 
30.99644,77.09205, 
30.99657,77.09158, 
30.99682,77.0912, 
30.99685,77.09096, 
30.99688,77.09029, 
30.99688,77.08977, 
30.99695,77.0893, 
30.99705,77.08897, 
30.99721,77.08871, 
30.99738,77.08854, 
30.99758,77.08852, 
30.99777,77.08868, 
30.99784,77.08888, 
30.99792,77.08918, 
30.99807,77.08945, 
30.99839,77.08972, 
30.99855,77.09001, 
30.99865,77.09013, 
30.99879,77.09043, 
30.99896,77.09061, 
30.99933,77.09076, 
30.99947,77.09089, 
30.99999,77.09147, 
31.0001,77.0915, 
31.00021,77.09145, 
31.00033,77.09127, 
31.00037,77.09118, 
31.0004,77.09096, 
31.00039,77.09084, 
31.00044,77.09067, 
31.00052,77.09057, 
31.00065,77.09051, 
31.00084,77.09047, 
31.00103,77.09036, 
31.00123,77.09007, 
31.00134,77.08977, 
31.00143,77.08962, 
31.00172,77.0893, 
31.002,77.0892, 
31.00227,77.08921, 
31.00255,77.0893, 
31.00268,77.0893, 
31.00282,77.08924, 
31.00292,77.08904, 
31.00296,77.08871, 
31.003,77.08849, 
31.00309,77.08824, 
31.00319,77.08804, 
31.00335,77.08789, 
31.00356,77.08791, 
31.00374,77.08806, 
31.00387,77.08827, 
31.00398,77.0885, 
31.0042,77.08876, 
31.00433,77.08888, 
31.0044,77.08899, 
31.00452,77.08915, 
31.00468,77.0893, 
31.00486,77.08936, 
31.00501,77.08929, 
31.00516,77.08924, 
31.00531,77.08923, 
31.00545,77.0893, 
31.00557,77.08951, 
31.0056,77.08965, 
31.0056,77.0898, 
31.00553,77.08999, 
31.00546,77.09017, 
31.00544,77.09028, 
31.00544,77.09039, 
31.00548,77.09045, 
31.00556,77.09049, 
31.00575,77.09052, 
31.00585,77.09056, 
31.00595,77.09061, 
31.00604,77.09069, 
31.00618,77.09087, 
31.0064,77.09106, 
31.00656,77.09113, 
31.00676,77.09112, 
31.00709,77.09107, 
31.00746,77.091, 
31.00786,77.09085, 
31.00813,77.09065, 
31.00823,77.0905, 
31.00834,77.0904, 
31.00847,77.09038, 
31.00858,77.0904, 
31.00873,77.09048, 
31.00888,77.09066, 
31.0089,77.09079, 
31.00886,77.09093, 
31.00876,77.09117, 
31.00862,77.09136, 
31.0085,77.09154, 
31.0085,77.09176, 
31.00856,77.09193, 
31.00867,77.09218, 
31.00871,77.09247, 
31.00869,77.09273, 
31.00852,77.09305, 
31.00831,77.09335, 
31.00811,77.09364, 
31.00795,77.09385, 
31.00791,77.09407, 
31.00795,77.09425, 
31.00806,77.0944, 
31.00821,77.09451, 
31.00837,77.09462, 
31.0086,77.09467, 
31.00875,77.09469, 
31.00887,77.09477, 
31.00892,77.09495, 
31.0089,77.09518, 
31.00876,77.0954, 
31.0086,77.09552, 
31.0084,77.0956, 
31.00811,77.09575, 
31.00792,77.09592, 
31.00769,77.09619, 
31.00749,77.09646, 
31.00729,77.09675, 
31.00724,77.09698, 
31.00727,77.09716, 
31.00741,77.09737, 
31.00753,77.09746, 
31.00767,77.09749, 
31.00784,77.09737, 
31.00809,77.09721, 
31.0083,77.09715, 
31.00854,77.09715, 
31.00876,77.09731, 
31.00885,77.09753, 
31.00885,77.09769, 
31.00877,77.09802, 
31.00873,77.09832, 
31.00875,77.0985, 
31.00875,77.09874, 
31.00883,77.09901, 
31.00891,77.09912, 
31.0091,77.0992, 
31.00932,77.09939, 
31.00944,77.09968, 
31.00945,77.09988, 
31.00944,77.10011, 
31.0095,77.10027, 
31.00961,77.10034, 
31.00979,77.10037, 
31.00998,77.10031, 
31.01019,77.10022, 
31.01036,77.10017, 
31.01059,77.10031, 
31.01074,77.10031, 
31.01092,77.10018, 
31.01106,77.10015, 
31.01126,77.10024, 
31.01143,77.10044, 
31.01162,77.10064, 
31.0119,77.10073, 
31.01204,77.10082, 
31.01212,77.10093, 
31.01227,77.10108, 
31.01244,77.10127, 
31.01263,77.10147, 
31.01283,77.10165, 
31.01309,77.10185, 
31.01324,77.10199, 
31.01324,77.10199, 
31.0134,77.102, 
31.01363,77.10198, 
31.01377,77.10197, 
31.01386,77.102, 
31.01405,77.10214, 
31.01423,77.10221, 
31.01453,77.10229, 
31.01481,77.10229, 
31.01507,77.10222, 
31.01528,77.10207, 
31.01558,77.10165, 
31.01569,77.1013, 
31.01574,77.10093, 
31.01572,77.10052, 
31.01568,77.10025, 
31.0157,77.1, 
31.01584,77.09984, 
31.01603,77.09965, 
31.01628,77.09943, 
31.01651,77.09912, 
31.01664,77.09904, 
31.0168,77.09898, 
31.017,77.09901, 
31.01724,77.0992, 
31.01745,77.0995, 
31.01764,77.09987, 
31.0177,77.10015, 
31.0178,77.10037, 
31.01798,77.10048, 
31.01822,77.10054, 
31.01844,77.10056, 
31.01863,77.1006, 
31.01884,77.10077, 
31.0191,77.10113, 
31.01932,77.10141, 
31.01955,77.10162, 
31.0197,77.10171, 
31.01984,77.10171, 
31.01996,77.10169, 
31.02031,77.10143, 
31.02042,77.10129, 
31.02049,77.1011, 
31.02057,77.10088, 
31.02071,77.10077, 
31.02087,77.10075, 
31.02106,77.10091, 
31.02121,77.10107, 
31.02127,77.10118, 
31.02133,77.10136, 
31.02138,77.10169, 
31.02147,77.10199, 
31.02176,77.10257, 
31.02188,77.10276, 
31.02197,77.10286, 
31.02211,77.10293, 
31.02224,77.10295, 
31.02233,77.10305, 
31.02238,77.1034, 
31.02244,77.10357, 
31.02251,77.10371, 
31.02269,77.10379, 
31.02298,77.10391, 
31.02333,77.1041, 
31.02375,77.10437, 
31.02405,77.1046, 
31.02454,77.10514, 
31.0251,77.10558, 
31.02538,77.10581, 
31.02558,77.10599, 
31.02572,77.10622, 
31.02575,77.10655, 
31.02563,77.10697, 
31.02563,77.10732, 
31.02571,77.10751, 
31.02577,77.1076, 
31.02593,77.10761, 
31.02613,77.10755, 
31.02634,77.10739, 
31.02646,77.10721, 
31.02663,77.10679, 
31.02687,77.10659, 
31.02725,77.10648, 
31.02741,77.10631, 
31.02751,77.10609, 
31.02765,77.10583, 
31.02781,77.10561, 
31.02806,77.10534, 
31.02831,77.10523, 
31.02846,77.10513, 
31.02877,77.10478, 
31.02902,77.10451, 
31.02924,77.10434, 
31.02943,77.1041, 
31.02961,77.10385, 
31.02972,77.10372, 
31.03003,77.10367, 
31.03021,77.10358, 
31.03032,77.10332, 
31.03046,77.1032, 
31.03056,77.10316, 
31.03072,77.10321, 
31.0308,77.10336, 
31.03093,77.10363, 
31.03103,77.10392, 
31.03103,77.10409, 
31.03093,77.10438, 
31.03087,77.10465, 
31.03089,77.10489, 
31.031,77.10522, 
31.03117,77.10555, 
31.03139,77.10581, 
31.03151,77.1061, 
31.03157,77.10641, 
31.03174,77.10661, 
31.03199,77.10667, 
31.03225,77.1067, 
31.03237,77.10675, 
31.03255,77.10689, 
31.03263,77.107, 
31.03277,77.10726, 
31.03281,77.10741, 
31.03295,77.10789, 
31.03302,77.10808, 
31.03316,77.10822, 
31.03354,77.1085, 
31.03377,77.10869, 
31.03389,77.10887, 
31.03397,77.10914, 
31.03402,77.1094, 
31.03404,77.10959, 
31.03399,77.10983, 
31.03394,77.10997, 
31.0338,77.11009, 
31.03356,77.11023, 
31.03346,77.11035, 
31.03342,77.11046, 
31.03338,77.11069, 
31.0332,77.11107, 
31.03319,77.11121, 
31.03323,77.11168, 
31.03327,77.11183, 
31.03328,77.11194, 
31.03325,77.11205, 
31.03312,77.11231, 
31.03298,77.11255, 
31.03286,77.11287, 
31.03277,77.11327, 
31.03275,77.11356, 
31.03276,77.1137, 
31.0327,77.11396, 
31.03263,77.11413, 
31.03259,77.11431, 
31.03257,77.11444, 
31.0326,77.11461, 
31.0326,77.11481, 
31.03252,77.11504, 
31.03231,77.11552, 
31.03229,77.11582, 
31.03231,77.11612, 
31.03241,77.11636, 
31.0326,77.11668, 
31.03276,77.11689, 
31.03293,77.11716, 
31.03306,77.11739, 
31.03323,77.11761, 
31.0334,77.11778, 
31.03363,77.11795, 
31.03377,77.11806, 
31.03383,77.11819, 
31.03381,77.11834, 
31.03368,77.1186, 
31.03363,77.11882, 
31.0336,77.11906, 
31.03361,77.11926, 
31.03367,77.11947, 
31.0338,77.11961, 
31.0341,77.11969, 
31.03435,77.11979, 
31.03456,77.11995, 
31.03467,77.12022, 
31.0348,77.12066, 
31.03493,77.12079, 
31.03502,77.12084, 
31.03519,77.12088, 
31.03541,77.12094, 
31.03613,77.12132, 
31.03636,77.12139, 
31.03651,77.12141, 
31.03667,77.12139, 
31.03698,77.12125, 
31.03728,77.12108, 
31.03753,77.12085, 
31.03776,77.1206, 
31.03789,77.12051, 
31.03801,77.12048, 
31.03818,77.12047, 
31.03835,77.12049, 
31.03919,77.1207, 
31.03973,77.1209, 
31.03981,77.12095, 
31.03987,77.12106, 
31.03989,77.12119, 
31.03987,77.1213, 
31.03983,77.12147, 
31.03969,77.12177, 
31.03946,77.12214, 
31.03933,77.12243, 
31.0393,77.12267, 
31.03932,77.12308, 
31.0395,77.12338, 
31.0397,77.12422, 
31.03996,77.12504, 
31.04027,77.1255, 
31.04056,77.12557, 
31.04066,77.12565, 
31.04089,77.12592, 
31.0414,77.12622, 
31.04153,77.12632, 
31.04164,77.12647, 
31.04175,77.1267, 
31.04196,77.12708, 
31.04206,77.12722, 
31.04218,77.12733, 
31.04231,77.12738, 
31.04341,77.12759, 
31.04368,77.12766, 
31.04386,77.12777, 
31.04396,77.12789, 
31.04402,77.12805, 
31.04406,77.12821, 
31.0442,77.12867, 
31.04422,77.12879, 
31.04429,77.12903, 
31.04433,77.12913, 
31.04441,77.12921, 
31.0447,77.12945, 
31.04485,77.12966, 
31.04495,77.12986, 
31.04526,77.13042, 
31.04596,77.13102, 
31.04637,77.13156, 
31.04689,77.13193, 
31.04718,77.13231, 
31.04737,77.13246, 
31.04786,77.13254, 
31.04804,77.13266, 
31.04838,77.13301, 
31.04856,77.13311, 
31.04921,77.13336, 
31.04933,77.13343, 
31.04995,77.13409, 
31.05007,77.13417, 
31.0502,77.13418, 
31.05034,77.13418, 
31.05056,77.13412, 
31.0507,77.13413, 
31.05083,77.13418, 
31.05099,77.13433, 
31.05172,77.1351, 
31.0519,77.13527, 
31.05215,77.13563, 
31.05231,77.13582, 
31.05258,77.13608, 
31.05277,77.13623, 
31.05286,77.13626, 
31.05295,77.13623, 
31.05303,77.13615, 
31.0531,77.136, 
31.05321,77.13573, 
31.05339,77.13558, 
31.05356,77.13536, 
31.05383,77.13506, 
31.05392,77.13494, 
31.05402,77.1349, 
31.05414,77.13489, 
31.05436,77.13491, 
31.05461,77.13484, 
31.05471,77.1348, 
31.05484,77.13469, 
31.05497,77.13449, 
31.05506,77.13443, 
31.05515,77.1344, 
31.05532,77.13446, 
31.05574,77.13449, 
31.05582,77.13455, 
31.05595,77.13456, 
31.05606,77.13453, 
31.0562,77.13444, 
31.05638,77.13427, 
31.05685,77.13393, 
31.05724,77.13363, 
31.0574,77.13354, 
31.05749,77.13343, 
31.05756,77.13331, 
31.05759,77.13315, 
31.05758,77.13301, 
31.05741,77.13247, 
31.0574,77.13236, 
31.05741,77.13224, 
31.05746,77.13212, 
31.0576,77.13174, 
31.05766,77.1316, 
31.05773,77.13148, 
31.05786,77.13142, 
31.05798,77.13142, 
31.05812,77.13145, 
31.05847,77.13164, 
31.05872,77.13175, 
31.05903,77.13181, 
31.05933,77.13182, 
31.05959,77.13183, 
31.05976,77.13175, 
31.05991,77.13161, 
31.06014,77.13149, 
31.06057,77.13138, 
31.06085,77.13134, 
31.06099,77.13136, 
31.06108,77.13144, 
31.06115,77.13155, 
31.06121,77.13173, 
31.06131,77.13193, 
31.06143,77.13206, 
31.06161,77.13213, 
31.06197,77.13227, 
31.06231,77.13244, 
31.06248,77.13246, 
31.06281,77.13243, 
31.0631,77.13233, 
31.06337,77.13224, 
31.06344,77.13224, 
31.0635,77.13229, 
31.06367,77.13253, 
31.06375,77.1326, 
31.06384,77.13264, 
31.06399,77.13261, 
31.06411,77.13263, 
31.06419,77.13271, 
31.06428,77.13287, 
31.06434,77.13293, 
31.06444,77.13297, 
31.06454,77.13296, 
31.06465,77.13289, 
31.06493,77.13258, 
31.06504,77.13242, 
31.06515,77.13225, 
31.06524,77.13211, 
31.06531,77.13205, 
31.06539,77.13205, 
31.06548,77.13208, 
31.06555,77.13213, 
31.06586,77.13243, 
31.06599,77.13269, 
31.06608,77.13293, 
31.06611,77.13306, 
31.06615,77.13313, 
31.06633,77.13335, 
31.0666,77.13363, 
31.06667,77.13366, 
31.06674,77.13366, 
31.06682,77.13363, 
31.06688,77.1336, 
31.06703,77.13349, 
31.06712,77.13345, 
31.06731,77.13342, 
31.06739,77.13342, 
31.06746,77.13339, 
31.06752,77.13332, 
31.0676,77.13312, 
31.06768,77.13301, 
31.06794,77.13278, 
31.06812,77.13266, 
31.06825,77.13258, 
31.06868,77.13252, 
31.06879,77.13246, 
31.06887,77.13236, 
31.06896,77.13221, 
31.06922,77.13166, 
31.06971,77.13095, 
31.06987,77.13074, 
31.07009,77.13058, 
31.07029,77.13052, 
31.07046,77.13056, 
31.07057,77.13067, 
31.07064,77.13094, 
31.07069,77.13124, 
31.07073,77.13147, 
31.07082,77.13166, 
31.071,77.1318, 
31.07115,77.13189, 
31.07124,77.13199, 
31.07128,77.13207, 
31.07129,77.13222, 
31.07121,77.13275, 
31.07119,77.13321, 
31.07114,77.13395, 
31.07117,77.13427, 
31.07131,77.13453, 
31.07146,77.13475, 
31.0717,77.1349, 
31.0721,77.135, 
31.07245,77.135, 
31.07261,77.13508, 
31.07286,77.13532, 
31.07298,77.13555, 
31.07306,77.13606, 
31.07304,77.13634, 
31.07302,77.13653, 
31.07303,77.13663, 
31.07312,77.13681, 
31.07327,77.13702, 
31.07334,77.13721, 
31.07337,77.13757, 
31.07344,77.13795, 
31.07353,77.13826, 
31.07361,77.13843, 
31.07369,77.13851, 
31.07379,77.13853, 
31.07392,77.13853, 
31.0742,77.13849, 
31.07433,77.13849, 
31.07433,77.13849, 
31.07485,77.13885, 
31.07506,77.13896, 
31.07522,77.139, 
31.0754,77.13902, 
31.0756,77.13902, 
31.07586,77.139, 
31.07605,77.13898, 
31.07621,77.139, 
31.07632,77.13902, 
31.07645,77.13908, 
31.07654,77.13916, 
31.07664,77.13929, 
31.07678,77.13944, 
31.07695,77.13955, 
31.07707,77.13957, 
31.07726,77.13957, 
31.07734,77.13957, 
31.07776,77.13955, 
31.07796,77.13958, 
31.07831,77.13964, 
31.07845,77.13965, 
31.07855,77.13963, 
31.0787,77.13953, 
31.07986,77.1386, 
31.07999,77.13851, 
31.0801,77.13848, 
31.08023,77.1385, 
31.08036,77.13859, 
31.08051,77.13878, 
31.08063,77.13884, 
31.08094,77.13887, 
31.08103,77.13889, 
31.08112,77.13893, 
31.08125,77.13894, 
31.08136,77.1389, 
31.08142,77.13885, 
31.08163,77.13859, 
31.0817,77.13853, 
31.08203,77.13843, 
31.08229,77.13839, 
31.0827,77.13824, 
31.08287,77.13813, 
31.08297,77.13808, 
31.0831,77.13809, 
31.08324,77.13814, 
31.08352,77.13832, 
31.08384,77.13864, 
31.08408,77.13891, 
31.08431,77.13915, 
31.08457,77.13936, 
31.08477,77.1395, 
31.08501,77.13971, 
31.0851,77.13975, 
31.08536,77.13991, 
31.08563,77.14018, 
31.08571,77.14032, 
31.08581,77.1404, 
31.08591,77.14042, 
31.0861,77.14037, 
31.08623,77.14035, 
31.08634,77.14037, 
31.08657,77.14053, 
31.08687,77.1406, 
31.08708,77.1406, 
31.08721,77.14062, 
31.08753,77.14076, 
31.08786,77.1408, 
31.08805,77.14079, 
31.08819,77.14073, 
31.08826,77.14063, 
31.0883,77.14055, 
31.0884,77.14024, 
31.08855,77.14002, 
31.08856,77.13994, 
31.08857,77.1397, 
31.08862,77.13955, 
31.08871,77.13945, 
31.08884,77.13932, 
31.08889,77.13922, 
31.08895,77.13902, 
31.08907,77.13881, 
31.08912,77.13872, 
31.08928,77.1386, 
31.08936,77.13858, 
31.08945,77.13859, 
31.08958,77.13869, 
31.08963,77.13875, 
31.08989,77.13883, 
31.08997,77.13879, 
31.09005,77.13868, 
31.09006,77.13852, 
31.09005,77.13826, 
31.08996,77.13801, 
31.08986,77.13778, 
31.08982,77.13756, 
31.0899,77.13739, 
31.09004,77.13731, 
31.09018,77.13721, 
31.09034,77.13714, 
31.09047,77.13711, 
31.09063,77.13714, 
31.09081,77.13721, 
31.09105,77.1373, 
31.09118,77.13739, 
31.09124,77.13741, 
31.09137,77.13756, 
31.09162,77.13777, 
31.09184,77.13788, 
31.09205,77.13782, 
31.09229,77.1377, 
31.09248,77.13751, 
31.09259,77.13732, 
31.09267,77.13706, 
31.09277,77.13662, 
31.09286,77.1365, 
31.09299,77.13647, 
31.0932,77.1365, 
31.09337,77.13652, 
31.09366,77.13672, 
31.09402,77.13682, 
31.0942,77.13689, 
31.0943,77.13697, 
31.09433,77.13715, 
31.09432,77.13731, 
31.09421,77.13757, 
31.09407,77.13784, 
31.09401,77.13804, 
31.09391,77.13831, 
31.09387,77.13865, 
31.09386,77.13888, 
31.0939,77.13905, 
31.094,77.13923, 
31.09415,77.13927, 
31.09438,77.13913, 
31.09453,77.13888, 
31.09475,77.13873, 
31.09493,77.13867, 
31.09519,77.13863, 
31.09529,77.13856, 
31.09537,77.13844, 
31.09547,77.13822, 
31.09554,77.13798, 
31.09568,77.13782, 
31.09575,77.13778, 
31.09583,77.13778, 
31.09591,77.1378, 
31.09598,77.13785, 
31.09605,77.138, 
31.09615,77.13821, 
31.09623,77.13831, 
31.09631,77.13836, 
31.09648,77.13842, 
31.09666,77.13842, 
31.09684,77.13837, 
31.09697,77.13827, 
31.09708,77.13825, 
31.09716,77.13826, 
31.09722,77.13832, 
31.09727,77.13838, 
31.09728,77.13847, 
31.09727,77.13856, 
31.0972,77.13871, 
31.09711,77.13893, 
31.09686,77.13959, 
31.09682,77.13982, 
31.09687,77.13999, 
31.09699,77.14007, 
31.09712,77.14006, 
31.09727,77.14, 
31.0974,77.13987, 
31.09753,77.13978, 
31.09765,77.13978, 
31.09774,77.13989, 
31.0978,77.14017, 
31.09795,77.14067, 
31.09808,77.14111, 
31.09818,77.14155, 
31.09822,77.14178, 
31.09841,77.14203, 
31.09858,77.14212, 
31.09876,77.14224, 
31.09904,77.14228, 
31.0993,77.14227, 
31.09953,77.14224, 
31.0997,77.14214, 
31.09986,77.14193, 
31.1,77.14174, 
31.10012,77.14161, 
31.10022,77.1416, 
31.10022,77.1416, 
31.10034,77.14167, 
31.10045,77.14176, 
31.10064,77.14197, 
31.10088,77.14207, 
31.1011,77.1421, 
31.10129,77.14217, 
31.10151,77.14232, 
31.10161,77.14243, 
31.10167,77.14256, 
31.10169,77.14268, 
31.10169,77.14279, 
31.10168,77.14294, 
31.10172,77.14304, 
31.10179,77.14311, 
31.10192,77.1432, 
31.10203,77.14328, 
31.10214,77.14327, 
31.10214,77.14327, 
31.10217,77.14347, 
31.1022,77.1436, 
31.10219,77.14377, 
31.10216,77.14395, 
31.10209,77.14419, 
31.10203,77.14434, 
31.10196,77.14443, 
31.10186,77.1445, 
31.10169,77.14455, 
31.10162,77.14464, 
31.10158,77.14481, 
31.10158,77.14502, 
31.10156,77.1451, 
31.10152,77.14518, 
31.10134,77.14537, 
31.10131,77.14549, 
31.10131,77.14559, 
31.10134,77.14568, 
31.10145,77.1458, 
31.10159,77.14594, 
31.1018,77.14617, 
31.10194,77.14644, 
31.10197,77.1466, 
31.10198,77.14678, 
31.10195,77.14705, 
31.1019,77.14722, 
31.10185,77.14736, 
31.10166,77.14767, 
31.10139,77.14803, 
31.10132,77.14817, 
31.10132,77.14831, 
31.10136,77.14844, 
31.10145,77.14858, 
31.10155,77.14868, 
31.10175,77.14884, 
31.1018,77.14891, 
31.10183,77.14902, 
31.10183,77.14912, 
31.10178,77.14938, 
31.10166,77.14964, 
31.10156,77.14977, 
31.10144,77.14985, 
31.10123,77.14995, 
31.10115,77.15004, 
31.1011,77.15017, 
31.10101,77.15045, 
31.10099,77.15065, 
31.10096,77.15073, 
31.10087,77.15088, 
31.10085,77.15103, 
31.10088,77.15121, 
31.10095,77.15137, 
31.10109,77.15171, 
31.10118,77.15182, 
31.10129,77.15189, 
31.10143,77.15196, 
31.10166,77.15205, 
31.10174,77.15209, 
31.10181,77.15217, 
31.10189,77.15237, 
31.10204,77.15252, 
31.10219,77.15259, 
31.1023,77.15258, 
31.10244,77.15255, 
31.10255,77.15256, 
31.10262,77.1526, 
31.10267,77.15266, 
31.10269,77.15276, 
31.10271,77.15298, 
31.10275,77.15312, 
31.1028,77.15324, 
31.10285,77.15338, 
31.10286,77.15351, 
31.10284,77.15365, 
31.10265,77.15432, 
31.10262,77.1545, 
31.10264,77.15465, 
31.10273,77.15481, 
31.10287,77.15499, 
31.10291,77.15512, 
31.10292,77.15528, 
31.1029,77.15549, 
31.1028,77.15584, 
31.10278,77.15628, 
31.10284,77.15686, 
31.10288,77.15713, 
31.10295,77.15737, 
31.10309,77.15763, 
31.10316,77.15779, 
31.10323,77.15812, 
31.10325,77.15834, 
31.10324,77.15842, 
31.10315,77.15864, 
31.1031,77.15887, 
31.10308,77.15914, 
31.10304,77.15929, 
31.1029,77.1595, 
31.10285,77.15968, 
31.10279,77.16, 
31.10279,77.16036, 
31.10283,77.16054, 
31.10287,77.16065, 
31.10298,77.16079, 
31.10308,77.16085, 
31.10336,77.16095, 
31.10348,77.16101, 
31.10356,77.16112, 
31.10369,77.16135, 
31.10388,77.16178, 
31.10394,77.16187, 
31.10404,77.1621, 
31.10406,77.16261, 
31.10413,77.16286, 
31.10422,77.16304, 
31.10434,77.16316, 
31.10446,77.16326, 
31.10454,77.16338, 
31.1048,77.16387, 
31.1048,77.16387, 
31.10497,77.16385, 
31.10547,77.16389, 
31.10547,77.16389, 
31.10556,77.16394, 
31.10562,77.16402, 
31.10589,77.16443, 
31.10607,77.16467, 
31.10617,77.16488, 
31.10627,77.16544, 
31.10628,77.1655, 
31.10625,77.16569, 
31.10636,77.16576, 
31.10658,77.1656, 
31.10682,77.16552, 
31.10724,77.16533, 
31.10789,77.16533, 
31.10802,77.16531, 
31.10815,77.1652, 
31.10836,77.16504, 
31.10898,77.16489, 
31.10914,77.16487, 
31.10922,77.16492, 
31.10922,77.16527, 
31.1093,77.1654, 
31.10941,77.16545, 
31.10955,77.16552, 
31.10959,77.16564, 
31.1095,77.16584, 
31.10914,77.16615, 
31.10897,77.1666, 
31.10855,77.16682, 
31.10848,77.16698, 
31.10849,77.16716, 
31.10869,77.16734, 
31.10874,77.16766, 
31.10874,77.16803, 
31.10873,77.16814, 
31.10866,77.16826, 
31.10849,77.16826, 
31.10825,77.16837, 
31.10808,77.16848, 
31.10805,77.16862, 
31.108,77.16883, 
31.10753,77.16907, 
31.10734,77.16935, 
31.10733,77.16955, 
31.10734,77.16977, 
31.10728,77.17, 
31.1072,77.17029, 
31.10705,77.17064, 
31.10709,77.17093, 
31.10717,77.17137, 
31.10714,77.17153, 
31.10651,77.17207, 
31.10634,77.17248, 
31.10625,77.17296, 
31.10635,77.17341, 
31.10614,77.17403, 
31.10594,77.17482, 
31.10587,77.175, 
31.10584,77.1756, 
31.10607,77.17625, 
31.1062,77.17647, 
31.10628,77.1766, 
31.10636,77.17683, 
31.10648,77.17716, 
31.10654,77.17746, 
31.10672,77.17768, 
31.10694,77.17801, 
31.10731,77.17837, 
31.10744,77.17858, 
31.10756,77.17869, 
31.10763,77.17883, 
31.10791,77.17957, 
31.10801,77.17985, 
31.10801,77.17985, 
31.10795,77.17998, 
31.10786,77.1801, 
31.10784,77.18021, 
31.10809,77.18088, 
31.10817,77.18127, 
31.10825,77.18239, 
31.10821,77.18266, 
31.10808,77.18293, 
31.10775,77.18316, 
31.10752,77.18349, 
31.10703,77.1837, 
31.10687,77.18363, 
31.1067,77.18342, 
31.10655,77.18335, 
31.10642,77.18341, 
31.10638,77.18356, 
31.10632,77.1837, 
31.10599,77.18388, 
31.10588,77.18406, 
31.10567,77.18458, 
31.10549,77.18481, 
31.10534,77.18498, 
31.10526,77.18532, 
31.10525,77.18562, 
31.1052,77.18571, 
31.10504,77.18574, 
31.10497,77.1858, 
31.1049,77.18607, 
31.10495,77.18614, 
31.10501,77.18621, 
31.10513,77.18622, 
31.10533,77.1861, 
31.10545,77.1861, 
31.10565,77.18616, 
31.1058,77.18615, 
31.10594,77.18602, 
31.10601,77.18595, 
31.10614,77.18596, 
31.10626,77.186, 
31.10638,77.18616, 
31.1064,77.18638, 
31.10636,77.18656, 
31.10615,77.18713, 
31.10627,77.18769, 
31.1064,77.18787, 
